ticker,model,level_R2,level_RMSE_usd,return_R2,n
NVDA,Ridge,0.9961664413452318,2.2584251596184433,-0.06292392054350948,819
NVDA,Random Forest,-0.0334795530476002,37.08135466066193,-0.009402899149300703,819
NVDA,Persistence: yhat(t+1) = Close(t),0.9970738217729341,1.973126976897991,-1.0471432231959024,819
