ticker,model,level_R2,level_RMSE_usd,return_R2,n
NVDA,Ridge,0.9961555025287269,2.269909001265996,-0.06320008219377016,819
NVDA,Random Forest,-0.036126088370787235,37.26447110558662,-0.009638991351366144,819
NVDA,Persistence: yhat(t+1) = Close(t),0.9970817484220196,1.977652678291693,-1.0468055725228882,819
