Date,Open,High,Low,Close,Volume
2022-02-01,424.053457,426.829180,420.534428,426.189362,123155400
2022-02-02,428.588640,431.053843,426.283376,430.329346,117361000
2022-02-03,424.307451,426.208097,419.377015,420.214447,118024400
2022-02-04,419.979264,426.029367,417.608129,422.190430,118454400
2022-02-07,422.952548,424.345090,419.508780,420.835480,84472900
2022-02-08,420.336804,425.220176,418.916007,424.298065,81012000
2022-02-09,428.325148,430.827996,428.127563,430.508087,92589900
2022-02-10,424.674481,430.668132,420.779090,422.773834,140103700
2022-02-11,422.858432,424.928436,413.007008,414.437195,153214600
2022-02-14,413.929126,415.509863,409.619700,413.082275,123006300
2022-02-15,417.514075,419.913408,416.996552,419.744049,88482700
2022-02-16,417.702181,421.588181,415.829761,420.214447,84863600
2022-02-17,417.034163,420.186248,410.635925,411.238098,102259100
2022-02-18,411.492082,412.743521,406.307638,408.575256,132642900
2022-02-22,406.373491,409.770194,400.699722,404.190552,124391800
2022-02-23,407.098079,407.662637,396.456286,397.020844,132578000
2022-02-24,386.736526,403.428449,386.379001,402.995605,213942900
2022-02-25,404.228234,411.972008,402.581626,411.887329,121804500
2022-02-28,406.505263,412.310746,405.253853,410.833496,145615000
2022-03-01,409.337403,411.341565,401.875893,404.576355,137785900
2022-03-02,406.825152,413.740912,406.072428,412.019043,117726500
2022-03-03,414.446618,415.048792,408.170676,409.967834,105501700
2022-03-04,406.241795,407.766079,402.600443,406.636993,113978200
2022-03-07,406.053655,406.759344,394.583848,394.649719,137896600
2022-03-08,394.828486,401.970059,390.594350,391.657593,164772700
2022-03-09,400.022388,404.134200,397.839449,402.158264,116990800
2022-03-10,397.557114,401.236111,395.600015,400.342255,93972700
2022-03-11,402.826248,403.437840,394.743757,395.251862,95636300
2022-03-14,396.023378,399.467116,391.224686,392.363190,95729200
2022-03-15,394.969611,401.621916,393.699393,400.991516,106219100
2022-03-16,404.491731,409.939632,399.702427,409.883179,144954800
2022-03-17,407.973145,415.011230,407.596783,415.011230,102676900
2022-03-18,413.402831,419.877574,412.666635,419.556671,106345500
2022-03-21,419.386842,421.387783,415.932376,419.434052,88349800
2022-03-22,420.821408,425.276344,420.821408,424.341949,74650400
2022-03-23,421.812562,423.303820,418.792255,418.877197,79426100
2022-03-24,420.896967,425.200884,419.783240,425.191437,64736900
2022-03-25,425.823836,427.541636,423.247137,427.267914,77101300
2022-03-28,426.673240,430.307037,424.785556,430.307037,68529800
2022-03-29,434.186233,436.121126,431.505725,435.630310,86581500
2022-03-30,434.488347,435.300066,430.835682,432.940460,79666900
2022-03-31,432.175869,432.997007,425.823801,426.276855,121699900
2022-04-01,427.853069,427.994639,423.917263,427.484985,89048800
2022-04-04,427.683210,431.250932,426.862072,431.147095,59601000
2022-04-05,429.655781,432.119195,424.559040,425.701080,74214500
2022-04-06,421.793673,423.719091,418.565720,421.444427,106898000
2022-04-07,420.566613,425.380213,418.622300,423.568024,78097200
2022-04-08,422.812956,425.323579,420.896958,422.435425,79272700
2022-04-11,419.169730,420.009763,414.714822,415.215057,89770500
2022-04-12,418.197558,420.717629,412.128660,413.676575,84363600
2022-04-13,413.431187,419.169735,413.251855,418.414673,74070400
2022-04-14,418.641100,419.754856,413.100752,413.204590,97869500
2022-04-18,412.279743,415.054641,411.147121,413.374603,66002500
2022-04-19,413.270707,420.764816,413.100823,420.047516,77821000
2022-04-20,421.821996,422.435488,418.575176,419.736084,65224400
2022-04-21,423.350948,424.738397,412.553392,413.459473,85417300
2022-04-22,412.374124,413.478403,401.548252,402.114563,132471800
2022-04-25,399.877608,404.615685,395.318835,404.445801,119647700
2022-04-26,401.916293,402.114520,392.704413,392.732727,103996300
2022-04-27,393.808692,399.169737,391.703942,393.837006,122030000
2022-04-28,398.575097,405.512342,394.148475,403.785095,105449100
2022-04-29,399.802166,401.954126,388.117394,388.863037,145491100
2022-05-02,388.929042,392.562840,382.274937,391.203705,158312500
2022-05-03,391.703920,395.403765,390.146557,392.996979,100028200
2022-05-04,393.657695,405.531246,390.476952,404.964935,144247900
2022-05-05,400.708175,401.132916,386.446734,390.571320,172929100
2022-05-06,388.013569,391.505768,382.945140,388.240082,151770800
2022-05-09,382.350388,383.586819,374.233342,375.809570,155586100
2022-05-10,381.774752,383.275457,372.647813,376.678009,132497200
2022-05-11,375.715247,381.349986,369.948357,370.694000,142361000
2022-05-12,367.503795,373.572692,363.520780,370.307007,125090800
2022-05-13,374.431620,380.538280,373.393388,379.160278,104174400
2022-05-16,377.518017,381.283939,375.271668,377.621826,78622400
2022-05-17,383.700132,385.625578,379.971945,385.389618,83029700
2022-05-18,380.840310,381.123451,368.617542,369.853973,117674500
2022-05-19,366.795921,372.005948,365.370710,367.588745,98510700
2022-05-20,371.165910,374.733632,359.169685,367.749207,131432200
2022-05-23,370.769512,375.394362,368.457116,374.629852,76414900
2022-05-24,370.514693,372.959241,365.229171,371.770020,91448800
2022-05-25,370.278696,377.017743,369.882299,375.054535,91472900
2022-05-26,376.281548,384.181502,376.073902,382.548645,82168300
2022-05-27,385.002695,392.053198,384.804496,391.939941,84768700
2022-05-31,390.325900,393.072484,387.003586,389.740723,95937000
2022-06-01,391.855004,392.864894,384.077725,386.588348,86585800
2022-06-02,386.427894,393.997498,384.181545,393.950317,79609600
2022-06-03,389.240518,390.788433,386.512829,387.484985,71874300
2022-06-06,391.486843,393.214062,387.494381,388.664764,57508900
2022-06-07,385.182035,392.846030,384.719533,392.392975,59272400
2022-06-08,390.684605,392.468481,387.333977,388.126801,64350000
2022-06-09,386.352374,388.617590,378.896027,378.896027,86289800
2022-06-10,372.704371,373.553824,367.862457,367.909637,132893900
2022-06-13,358.518467,360.368390,352.336283,353.940826,170004900
2022-06-14,355.686897,356.715681,349.778436,352.874237,104011800
2022-06-15,356.168273,362.341009,351.222549,357.904968,125666800
2022-06-16,349.702969,350.108814,343.634042,346.059723,134473300
2022-06-17,346.474007,350.142450,343.307960,346.805756,111113900
2022-06-21,352.521665,356.919995,352.445816,355.536041,76811900
2022-06-22,351.317836,358.995988,350.900749,354.891510,90059400
2022-06-23,357.024332,359.100249,353.469635,358.370361,79292100
2022-06-24,361.536411,369.773832,361.507974,369.764343,98050300
2022-06-27,370.683833,370.977685,367.261858,368.351959,66009600
2022-06-28,369.906553,372.683949,360.711724,360.825470,86548900
2022-06-29,361.375248,362.361063,358.711597,360.531586,65676000
2022-06-30,356.645131,360.834947,353.156795,357.602539,112508300
2022-07-01,356.948480,361.820799,354.332213,361.384735,74839700
2022-07-05,356.303924,362.086238,353.479114,362.067261,81438000
2022-07-06,362.209428,365.773614,359.830170,363.290070,70426200
2022-07-07,365.062667,369.527358,363.309010,368.731110,64525900
2022-07-08,367.100685,370.295198,365.574549,368.427795,72397800
2022-07-11,365.754619,366.721486,363.527003,364.218994,58366900
2022-07-12,363.669202,366.048489,359.251895,360.996063,62219200
2022-07-13,355.564500,362.029316,355.147413,359.100220,84224600
