Date,Open,High,Low,Close,Volume
2018-07-12,94.774493,96.286908,94.737611,96.084023,24335900
2018-07-13,96.250040,97.384342,95.991818,97.227570,24635200
2018-07-16,97.199885,97.587207,96.388344,96.748009,21786900
2018-07-17,96.471363,98.214320,96.203924,97.707108,25901700
2018-07-18,97.697885,97.799327,96.572799,96.941681,29493900
2018-07-19,96.766460,97.116893,95.807371,96.277695,40171600
2018-07-20,99.671400,99.782059,97.826999,98.002213,56004000
2018-07-23,98.029859,99.726703,97.873079,99.569931,29707000
2018-07-24,100.123271,100.353821,98.915191,99.284073,26316600
2018-07-25,99.560734,102.502555,99.228741,102.207451,30702100
2018-07-26,102.124466,102.364240,100.980940,101.091606,31372100
2018-07-27,101.608006,101.608006,97.882317,99.302505,37005300
2018-07-30,98.850630,99.164174,96.609683,97.172226,34668300
2018-07-31,98.205071,98.417180,97.181429,97.826973,27655200
2018-08-01,97.780879,98.168201,97.218336,98.011429,23628700
2018-08-02,97.199900,99.680614,96.683463,99.201073,26104300
2018-08-03,99.413165,99.643715,98.509406,99.634491,18659600
2018-08-06,99.708282,99.984938,99.191845,99.717499,20265900
2018-08-07,100.114053,100.612042,99.754395,100.409157,16080200
2018-08-08,100.824139,101.211461,100.298485,100.971687,15487500
2018-08-09,101.174577,101.589571,101.073134,101.137688,13677200
2018-08-10,100.907136,101.156134,99.948047,100.519814,18183700
2018-08-13,100.741148,101.054699,99.689840,99.791283,18472500
2018-08-14,100.114047,101.211468,99.634506,101.036247,16788300
2018-08-15,100.434504,100.897378,98.888505,99.666138,29982800
2018-08-16,100.258634,100.777051,99.332885,99.647636,21384300
2018-08-17,99.388421,99.888326,98.768171,99.592087,18061500
2018-08-20,99.527286,99.888327,98.573765,98.934807,17914200
2018-08-21,98.981070,99.379142,97.990518,98.110870,22881900
2018-08-22,97.990532,99.369896,97.925730,99.110687,18000600
2018-08-23,99.194002,100.147522,98.934793,99.573555,18167700
2018-08-24,99.675381,100.499297,99.573548,100.351181,17234000
2018-08-27,101.156575,101.499105,100.453011,101.462074,19662300
2018-08-28,101.776865,102.295283,101.638002,102.073105,19151500
2018-08-29,102.248960,103.711644,102.082324,103.702385,20818000
2018-08-30,103.378418,104.248625,103.165500,103.637627,22798700
2018-08-31,103.396916,104.405979,103.239534,103.989395,23222700
2018-09-04,102.619268,103.646850,102.036049,103.415413,22634600
2018-09-05,102.767385,103.146939,100.073453,100.434494,32872400
2018-09-06,100.212340,100.897392,99.527287,100.665955,23477600
2018-09-07,100.193835,100.647450,99.268086,100.175316,22498600
2018-09-10,100.758502,101.499104,100.314147,101.258408,20727900
2018-09-11,100.814067,103.304327,100.804807,102.980316,24301800
2018-09-12,103.156204,103.545017,102.304517,103.415413,18891100
2018-09-13,103.794986,105.285443,103.794986,104.526329,26055600
2018-09-14,104.942904,105.285434,104.091217,104.952164,19122300
2018-09-17,105.248406,105.257658,103.554283,103.813492,20736500
2018-09-18,103.859778,105.257654,103.424675,104.804039,22170900
2018-09-19,104.655933,104.905882,102.795175,103.406166,21728400
2018-09-20,103.943074,105.350216,103.619063,105.137291,23714500
2018-09-21,105.535381,106.729598,105.081766,105.776077,71229700
2018-09-24,104.637397,106.368550,103.887542,106.155624,27334500
2018-09-25,106.275998,106.553719,105.303959,105.951981,22668000
2018-09-26,105.970491,106.516680,105.294691,105.516876,19352000
2018-09-27,106.257470,106.377822,105.720534,105.914948,19091300
2018-09-28,105.711287,106.063069,105.239153,105.877922,21647800
2018-10-01,106.229704,107.090651,106.211192,107.025848,18883100
2018-10-02,106.738885,107.238784,105.942740,106.600021,20787200
2018-10-03,106.849937,107.553508,106.396322,106.618500,16648000
2018-10-04,106.100108,106.238972,103.341373,104.415245,34821700
2018-10-05,104.267112,104.767017,102.424873,103.804237,29068900
2018-10-08,103.369116,103.711639,101.221372,102.619255,29640600
2018-10-09,102.887742,104.683697,102.572991,103.924583,26198600
2018-10-10,102.980319,103.221016,97.934990,98.277519,61376300
2018-10-11,97.527657,100.841840,96.463045,98.046082,63904300
2018-10-12,100.915894,102.980310,99.166229,101.434311,47742100
2018-10-15,100.823324,101.351001,99.008850,99.610588,32068100
2018-10-16,101.406555,103.137709,100.860360,102.758148,31610200
2018-10-17,103.387647,103.507992,101.415805,102.489670,26548200
2018-10-18,101.924976,102.323049,99.823529,100.443779,32506200
2018-10-19,100.841838,102.628533,100.175297,100.591888,32785500
2018-10-22,101.202888,102.332303,100.203078,101.489868,26545600
2018-10-23,99.767980,100.878883,97.305491,100.073479,43770400
2018-10-24,100.360456,100.434511,94.046841,94.722641,63897800
2018-10-25,98.638560,101.156592,98.268259,100.258621,61646800
2018-10-26,97.842422,100.675211,96.981475,99.018120,55523100
2018-10-29,100.082739,100.628928,94.083882,96.139046,55162000
2018-10-30,95.963167,96.629701,92.676755,96.027969,65350900
2018-10-31,97.610985,100.110505,97.564695,98.879257,51062400
2018-11-01,99.101445,99.351394,97.694302,98.055344,33384200
2018-11-02,98.573759,99.351384,97.185135,98.277519,37680200
2018-11-05,98.471929,99.740201,98.036826,99.527283,27922100
2018-11-06,99.406914,100.758506,98.388591,99.721672,24340200
2018-11-07,101.313981,103.906074,101.276950,103.646866,37901700
2018-11-08,103.498744,103.878297,102.674828,103.452454,25644100
2018-11-09,102.619268,103.174716,100.684457,101.434311,32039200
2018-11-12,101.295463,101.795368,98.221976,98.934807,33621800
2018-11-13,99.564311,100.665947,98.721876,98.999603,35374600
2018-11-14,100.505798,100.654561,97.130814,97.595688,39495100
2018-11-15,97.614283,100.226881,96.610161,99.743408,38505200
2018-11-16,99.557440,101.230982,99.297111,100.682434,33502100
2018-11-19,100.663863,100.933491,96.275456,97.270287,44773900
2018-11-20,94.648371,95.736174,92.370483,94.564690,64052500
2018-11-21,96.321931,97.093623,95.057472,95.866356,28130600
2018-11-23,94.992388,96.517174,94.834332,95.829163,13823100
2018-11-26,97.428341,99.139074,97.233094,98.990318,32336200
2018-11-27,98.804352,99.789890,97.958285,99.613235,29124500
2018-11-28,100.310547,103.508883,100.282655,103.313637,46788500
